"","hospital_pk","collection_week","state","ccn","hospital_name","address","city","zip","hospital_subtype","fips_code","is_metro_micro","total_beds_7_day_avg","all_adult_hospital_beds_7_day_avg","all_adult_hospital_inpatient_beds_7_day_avg","inpatient_beds_used_7_day_avg","all_adult_hospital_inpatient_bed_occupied_7_day_avg","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg","total_adult_patients_hospitalized_confirmed_covid_7_day_avg","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg","total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg","inpatient_beds_7_day_avg","total_icu_beds_7_day_avg","total_staffed_adult_icu_beds_7_day_avg","icu_beds_used_7_day_avg","staffed_adult_icu_bed_occupancy_7_day_avg","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg","staffed_icu_adult_patients_confirmed_covid_7_day_avg","total_patients_hospitalized_confirmed_influenza_7_day_avg","icu_patients_confirmed_influenza_7_day_avg","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg","total_beds_7_day_sum","all_adult_hospital_beds_7_day_sum","all_adult_hospital_inpatient_beds_7_day_sum","inpatient_beds_used_7_day_sum","all_adult_hospital_inpatient_bed_occupied_7_day_sum","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","total_adult_patients_hospitalized_confirmed_covid_7_day_sum","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum","inpatient_beds_7_day_sum","total_icu_beds_7_day_sum","total_staffed_adult_icu_beds_7_day_sum","icu_beds_used_7_day_sum","staffed_adult_icu_bed_occupancy_7_day_sum","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum","staffed_icu_adult_patients_confirmed_covid_7_day_sum","total_patients_hospitalized_confirmed_influenza_7_day_sum","icu_patients_confirmed_influenza_7_day_sum","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum","total_beds_7_day_coverage","all_adult_hospital_beds_7_day_coverage","all_adult_hospital_inpatient_beds_7_day_coverage","inpatient_beds_used_7_day_coverage","all_adult_hospital_inpatient_bed_occupied_7_day_coverage","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage","total_adult_patients_hospitalized_confirmed_covid_7_day_coverage","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage","total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage","inpatient_beds_7_day_coverage","total_icu_beds_7_day_coverage","total_staffed_adult_icu_beds_7_day_coverage","icu_beds_used_7_day_coverage","staffed_adult_icu_bed_occupancy_7_day_coverage","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage","staffed_icu_adult_patients_confirmed_covid_7_day_coverage","total_patients_hospitalized_confirmed_influenza_7_day_coverage","icu_patients_confirmed_influenza_7_day_coverage","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage","previous_day_admission_adult_covid_confirmed_7_day_sum","previous_day_admission_adult_covid_confirmed_18_19_7_day_sum","previous_day_admission_adult_covid_confirmed_20_29_7_day_sum","previous_day_admission_adult_covid_confirmed_30_39_7_day_sum","previous_day_admission_adult_covid_confirmed_40_49_7_day_sum","previous_day_admission_adult_covid_confirmed_50","previous_day_admission_adult_covid_confirmed_60","previous_day_admission_adult_covid_confirmed_70","previous_day_admission_adult_covid_confirmed_80","previous_day_admission_adult_covid_confirmed_unknown_7_day_sum","previous_day_admission_pediatric_covid_confirmed_7_day_sum","previous_day_covid_ed_visits_7_day_sum","previous_day_admission_adult_covid_suspected_7_day_sum","previous_day_admission_adult_covid_suspected_18","previous_day_admission_adult_covid_suspected_20","previous_day_admission_adult_covid_suspected_30","previous_day_admission_adult_covid_suspected_40","previous_day_admission_adult_covid_suspected_50","previous_day_admission_adult_covid_suspected_60","previous_day_admission_adult_covid_suspected_70_79_7_day_sum","previous_day_admission_adult_covid_suspected_80","previous_day_admission_adult_covid_suspected_unknown_7_day_sum","previous_day_admission_pediatric_covid_suspected_7_day_sum","previous_day_total_ed_visits_7_day_sum","previous_day_admission_influenza_confirmed_7_day_sum","geocoded_hospital_address"
"452","050580","2021-03-05T00:00:00.000","CA","050580","LA PALMA INTERCOMMUNITY HOSPITAL","7901 WALKER STREET","LA PALMA",90623,"Short Term",6059,"true",33,33,22.3,21.9,21.9,-999999,-999999,0,0,22.3,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,231,231,156,153,153,8,6,0,0,156,23,23,23,23,7,6,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,"POINT (-118.03725 33.847585)"
"453","050678","2021-03-05T00:00:00.000","CA","050678","MEMORIALCARE ORANGE COAST MEDICAL CENTER","9920 TALBERT AVENUE","FOUNTAIN VALLEY",92708,"Short Term",6059,"true",230.9,230.9,230.9,138.1,138.1,18,17.7,0,0,230.9,41.9,29.9,30.7,26.6,4.9,4.7,0,0,0,1616,1616,1616,967,967,126,124,0,0,1616,293,209,215,186,34,33,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,-999999,-999999,0,-999999,-999999,0,-999999,0,0,105,0,0,0,0,0,0,0,0,0,0,0,574,0,"POINT (-117.956107 33.701659)"
"454","050609","2021-03-05T00:00:00.000","CA","050609","KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE","3440 E LA PALMA AVE","ANAHEIM",92806,"Short Term",6059,"true",444,397,324,256.4,244.1,33.1,32.7,-999999,-999999,371,74.3,40,49.6,21.7,4.1,4,0,0,0,3108,2779,2268,1795,1709,232,229,8,7,2597,520,280,347,152,29,28,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,49,-999999,6,12,-999999,15,4,5,-999999,0,-999999,236,-999999,0,0,0,0,0,0,0,-999999,0,-999999,1886,0,"POINT (-117.84411 33.854441)"
"455","053306","2021-03-05T00:00:00.000","CA","053306","CHILDREN'S HOSPITAL AT MISSION","27700 MEDICAL CENTER RD, 5TH FLOOR","MISSION VIEJO",92691,"Childrens Hospitals",6059,"true",54,0,0,17.8,0,0,0,-999999,-999999,44,30,0,4.8,0,0,0,0,0,0,270,0,0,89,0,0,0,5,5,220,150,0,24,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"456","050224","2021-03-05T00:00:00.000","CA","050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","ONE HOAG DRIVE","NEWPORT BEACH",92663,"Short Term",6059,"true",406,406,361.7,361.7,361.7,15.3,14.1,0,0,361.7,69.4,46.4,46,25.9,5.6,5.6,0,0,0,2842,2842,2532,2532,2532,107,99,0,0,2532,486,325,322,181,39,39,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,-999999,-999999,-999999,-999999,5,-999999,0,0,200,27,-999999,0,5,4,4,6,-999999,4,0,-999999,1869,0,""
"457","050543","2021-03-05T00:00:00.000","CA","050543","COLLEGE HOSPITAL COSTA MESA","301 VICTORIA STREET","COSTA MESA",92627,"Short Term",6059,"true",140,140,128,121.4,121.4,4.7,4.7,0,0,128,0,0,0,0,0,0,0,0,0,980,980,896,850,850,33,33,0,0,896,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.911965 33.652605)"
"458","050780","2021-03-05T00:00:00.000","CA","050780","FOOTHILL REGIONAL MEDICAL CENTER","14662 NEWPORT AVE","TUSTIN",92780,"Short Term",6059,"true",130,88,88,32.1,32.1,-999999,-999999,0,0,88,13,13,6,6,-999999,-999999,0,0,0,910,616,616,225,225,14,14,0,0,616,91,91,42,42,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,-999999,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,115,0,"POINT (-117.829485 33.730773)"
"459","052039","2021-03-05T00:00:00.000","CA","052039","KINDRED HOSPITAL BREA","875 N BREA BLVD","BREA",92821,"Long Term",6059,"true",48,48,47,41.1,41.1,0,0,0,0,47,4,4,4,4,0,0,0,0,0,336,336,329,288,288,0,0,0,0,329,28,28,28,28,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.893515 33.933665)"
"460","050769","2021-03-05T00:00:00.000","CA","050769","HOAG ORTHOPEDIC INSTITUTE","16250 SAND CANYON AVENUE","IRVINE",92618,"Short Term",6059,"true",35,35,17.6,16.6,16.6,-999999,-999999,0,0,17.6,0,0,0,0,0,0,0,0,0,245,245,123,116,116,-999999,-999999,0,0,123,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.774478 33.66095)"
"461","050226","2021-03-05T00:00:00.000","CA","050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","1111 W LA PALMA AVENUE","ANAHEIM",92801,"Short Term",6059,"true",261,253,241,87.1,81.4,14.1,12.7,0,0,246.7,20.1,14.4,20.3,14.4,5.9,5.9,0,0,0,1827,1771,1687,610,570,99,89,0,0,1727,141,101,142,101,41,41,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,-999999,-999999,0,0,116,5,0,0,0,-999999,-999999,-999999,0,-999999,0,0,409,0,"POINT (-117.933934 33.847138)"
"462","050230","2021-03-05T00:00:00.000","CA","050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","12601 GARDEN GROVE BLVD","GARDEN GROVE",92843,"Short Term",6059,"true",57.7,57.7,45.7,37.1,37.1,10.9,10.9,0,0,45.7,12.4,12.4,11.6,11.6,5.9,5.9,0,0,0,404,404,320,260,260,76,76,0,0,320,87,87,81,81,41,41,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,326,0,"POINT (-117.913645 33.774471)"
"463","050567","2021-03-05T00:00:00.000","CA","050567","PROVIDENCE MISSION HOSPITAL","27700 MEDICAL CENTER RD","MISSION VIEJO",92691,"Short Term",6059,"true",289,289,246,219,219,18.3,15.3,0,0,246,46.6,46.6,41.1,41.1,4.3,-999999,0,0,0,2023,2023,1722,1533,1533,128,107,0,0,1722,326,326,288,288,30,26,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,-999999,0,-999999,-999999,0,-999999,0,0,0,406,10,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,1221,0,""
"464","050570","2021-03-05T00:00:00.000","CA","050570","FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","17100 EUCLID STREET","FOUNTAIN VALLEY",92708,"Short Term",6059,"true",204,199.9,188.1,192.3,188.1,25,25,0,0,192.3,59,25.7,27.1,23.1,6.6,6.6,0,0,0,1428,1399,1317,1346,1317,175,175,0,0,1346,413,180,190,162,46,46,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,-999999,5,4,-999999,-999999,-999999,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,601,0,"POINT (-117.937012 33.715435)"
"465","050745","2021-03-05T00:00:00.000","CA","050745","CHAPMAN GLOBAL MEDICAL CENTER","2601 E CHAPMAN AVE","ORANGE",92869,"Short Term",6059,"true",114,114,114,57.8,57.8,-999999,0,0,0,114,12,12,4.7,4.7,-999999,0,0,0,0,684,684,684,347,347,5,0,0,0,684,72,72,28,28,-999999,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,92,0,"POINT (-117.827058 33.787878)"
"466","052035","2021-03-05T00:00:00.000","CA","052035","KINDRED HOSPITAL WESTMINSTER","200 HOSPITAL CIRCLE","WESTMINSTER",92683,"Long Term",6059,"true",109,109,102,96.9,96.9,-999999,-999999,0,0,102,16,16,15.3,15.3,-999999,-999999,0,0,0,763,763,714,678,678,-999999,-999999,0,0,714,112,112,107,107,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,0,0,-999999,0,0,-999999,0,0,0,0,0,0,0,0,-999999,0,0,0,"POINT (-117.994479 33.763154)"
"467","053308","2021-03-05T00:00:00.000","CA","053308","HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE","393 S TUSTIN STREET","ORANGE",92866,"Childrens Hospitals",6059,"true",27,0,0,21.1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,189,0,0,148,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.835745 33.782772)"
"468","050526","2021-03-05T00:00:00.000","CA","050526","HUNTINGTON BEACH HOSPITAL","17772 BEACH BLVD","HUNTINGTON BEACH",92647,"Short Term",6059,"true",76.1,76.1,64.1,49.9,49.9,4.1,-999999,0,0,64.1,6,6,5.1,5.1,-999999,-999999,0,0,0,533,533,449,349,349,29,26,0,0,449,42,42,36,36,5,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,-999999,0,0,0,0,8,-999999,0,-999999,0,0,0,0,0,0,0,0,216,0,"POINT (-117.989065 33.703889)"
"469","050348","2021-03-05T00:00:00.000","CA","050348","UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","101 CITY DRIVE SOUTH","ORANGE",92868,"Short Term",6059,"true",415.9,415.9,415.9,350.1,350.1,22,19.9,-999999,-999999,415.9,98,68,86.9,63,14.1,13.1,0,0,0,2911,2911,2911,2451,2451,154,139,-999999,-999999,2911,686,476,608,441,99,92,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,-999999,-999999,0,-999999,0,-999999,-999999,0,0,25,6,0,0,-999999,-999999,0,-999999,-999999,-999999,0,0,937,0,"POINT (-117.894303 33.780111)"
"470","050426","2021-03-05T00:00:00.000","CA","050426","WEST ANAHEIM MEDICAL CENTER","3033 W ORANGE AVENUE","ANAHEIM",92804,"Short Term",6059,"true",140.9,140.9,114.6,99.1,99.1,-999999,-999999,0,0,114.6,14.7,14.7,13.4,13.4,0,0,0,0,0,986,986,802,694,694,23,23,0,0,802,103,103,94,94,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,-999999,-999999,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,459,0,"POINT (-117.995115 33.824735)"
"471","050744","2021-03-05T00:00:00.000","CA","050744","ANAHEIM GLOBAL MEDICAL CENTER","1025 S ANAHEIM BLVD","ANAHEIM",92805,"Short Term",6059,"true",189,189,189,113.6,113.6,4.3,-999999,0,0,189,22,22,8.7,8.7,-999999,-999999,-999999,0,-999999,1323,1323,1323,795,795,30,18,0,0,1323,154,154,61,61,17,14,-999999,0,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,-999999,13,0,-999999,-999999,5,0,-999999,-999999,-999999,0,0,201,0,"POINT (-117.909002 33.820566)"
"472","050747","2021-03-05T00:00:00.000","CA","050747","SOUTH COAST GLOBAL MEDICAL CENTER","2701 S BRISTOL ST","SANTA ANA",92704,"Short Term",6059,"true",178,178,178,72.7,72.7,-999999,-999999,0,0,178,9,9,-999999,-999999,0,0,0,0,0,1246,1246,1246,509,509,23,-999999,0,0,1246,63,63,19,19,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,0,0,0,0,22,17,0,0,-999999,5,-999999,-999999,4,-999999,0,0,206,0,"POINT (-117.88541 33.710692)"
"473","053304","2021-03-05T00:00:00.000","CA","053304","CHILDREN'S HOSPITAL OF ORANGE COUNTY","1201 W LA VETA AVE","ORANGE",92868,"Childrens Hospitals",6059,"true",334,0,0,165.6,0,0,0,8.4,8.3,334,146,0,70.9,0,0,0,0,0,0,2338,0,0,1159,0,0,0,59,58,2338,1022,0,496,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,11,186,0,0,0,0,0,0,0,0,0,0,0,1124,0,"POINT (-117.86496 33.78033)"
"474","050603","2021-03-05T00:00:00.000","CA","050603","MEMORIALCARE SADDLEBACK MEDICAL CENTER","24451 HEALTH CENTER DRIVE","LAGUNA HILLS",92653,"Short Term",6059,"true",228,228,228,103,103,-999999,-999999,0,0,228,41,22,22.6,16,-999999,-999999,0,0,0,1596,1596,1596,721,721,15,13,0,0,1596,287,154,158,112,8,8,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,0,-999999,0,0,168,-999999,0,0,0,-999999,0,0,-999999,0,0,0,584,0,"POINT (-117.708258 33.607762)"
"475","050069","2021-03-05T00:00:00.000","CA","050069","PROVIDENCE ST. JOSEPH HOSPITAL","1100 WEST STEWART DR","ORANGE",92868,"Short Term",6059,"true",320.7,320.7,255.7,220.4,220.4,36.3,35,0,0,255.7,28.6,28.6,24.6,24.6,12.3,12.3,0,0,0,2245,2245,1790,1543,1543,254,245,0,0,1790,200,200,172,172,86,86,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26,0,7,-999999,-999999,6,5,0,4,0,-999999,369,-999999,0,0,0,0,-999999,0,0,-999999,0,0,1222,0,"POINT (-117.866093 33.782399)"
"476","050168","2021-03-05T00:00:00.000","CA","050168","PROVIDENCE ST. JUDE MEDICAL CENTER","101 E VALENCIA MESA DRIVE","FULLERTON",92835,"Short Term",6059,"true",293.1,286.1,250.1,231.6,225.3,23.3,22.1,0,0,257.1,49.6,42.6,45,38.7,7.7,7.7,0,0,0,2052,2003,1751,1621,1577,163,155,0,0,1800,347,298,315,271,54,54,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,-999999,-999999,-999999,5,0,-999999,0,0,388,4,0,0,0,-999999,0,-999999,0,-999999,0,0,1034,0,"POINT (-117.927952 33.893503)"
"477","050309","2021-03-05T00:00:00.000","CA","050309","SUTTER ROSEVILLE MEDICAL CENTER","ONE MEDICAL PLAZA","ROSEVILLE",95661,"Short Term",6061,"true",395,370,359,317.7,316.3,16.9,15.4,0,0,384,56,56,37.3,37.3,5.1,4.9,0,0,0,2765,2590,2513,2224,2214,118,108,0,0,2688,392,392,261,261,36,34,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,0,0,-999999,-999999,0,-999999,-999999,0,0,560,22,0,4,-999999,0,5,4,4,-999999,0,0,1527,0,""
"478","050498","2021-03-05T00:00:00.000","CA","050498","SUTTER AUBURN FAITH HOSPITAL","11815 EDUCATION STREET","AUBURN",95603,"Short Term",6061,"true",64,64,64,29.7,29.7,-999999,-999999,0,0,64,8,8,-999999,-999999,-999999,-999999,0,0,0,448,448,448,208,208,23,22,0,0,448,56,56,21,21,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,0,-999999,0,0,131,-999999,0,0,-999999,0,0,-999999,0,-999999,0,0,453,0,"POINT (-121.099423 38.944317)"
"479","050772","2021-03-05T00:00:00.000","CA","050772","KAISER FOUNDATION HOSPITAL - ROSEVILLE","1600 EUREKA ROAD","ROSEVILLE",95661,"Short Term",6061,"true",322.3,251.7,251.7,307.3,243.1,25.9,21,-999999,-999999,322.3,70.6,21.4,68.6,20.6,6.7,6.4,0,0,0,2256,1762,1762,2151,1702,181,147,14,-999999,2256,494,150,480,144,47,45,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,0,-999999,5,4,-999999,-999999,5,0,0,0,94,15,0,-999999,-999999,0,-999999,4,5,-999999,0,5,2167,0,"POINT (-121.247166 38.746698)"
"480","051300","2021-03-05T00:00:00.000","CA","051300","EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS","500 FIRST AVENUE","PORTOLA",96122,"Critical Access Hospitals",6063,"false",9,9,9,-999999,-999999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,63,63,63,10,10,0,0,0,0,63,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,"POINT (-120.463129 39.806144)"
"481","051326","2021-03-05T00:00:00.000","CA","051326","PLUMAS DISTRICT HOSPITAL","1065 BUCKS LAKE ROAD","QUINCY",95971,"Critical Access Hospitals",6063,"false",16,16,16,5.3,5.3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,96,96,96,32,32,0,0,0,0,96,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,67,0,"POINT (-120.919251 39.934767)"
"482","051327","2021-03-05T00:00:00.000","CA","051327","SENECA DISTRICT HOSPITAL","130 BRENTWOOD DRIVE","CHESTER",96020,"Critical Access Hospitals",6063,"false",10,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,"POINT (-121.234018 40.305302)"
"483","050022","2021-03-05T00:00:00.000","CA","050022","RIVERSIDE COMMUNITY HOSPITAL","4445 MAGNOLIA AVENUE","RIVERSIDE",92501,"Short Term",6065,"true",562,542,478,352.4,341.4,64.3,60.6,0,0,498,95,75,75.6,66.1,17,16,0,0,0,3934,3794,3346,2467,2390,450,424,0,0,3486,665,525,529,463,119,112,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,42,0,4,4,-999999,5,12,8,7,0,0,141,57,0,6,8,9,8,4,9,13,0,0,1768,0,"POINT (-117.380374 33.975677)"
"484","052052","2021-03-05T00:00:00.000","CA","052052","KINDRED HOSPITAL RIVERSIDE","2224 MEDICAL CENTER DRIVE","PERRIS",92571,"Long Term",6065,"true",40,40,40,38.9,38.9,-999999,-999999,0,0,40,8,8,8,8,-999999,-999999,0,0,0,280,280,280,272,272,4,4,0,0,280,56,56,56,56,4,4,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.221716 33.812888)"
"485","050534","2021-03-05T00:00:00.000","CA","050534","JOHN F KENNEDY MEMORIAL HOSPITAL","47111 MONROE STREET","INDIO",92201,"Short Term",6065,"true",63.3,63.3,53.7,53.7,53.7,4.3,-999999,-999999,0,53.7,24,24,4.6,4.6,-999999,-999999,-999999,0,0,443,443,376,376,376,30,23,-999999,0,376,168,168,32,32,6,5,5,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,0,0,-999999,0,0,0,96,7,0,0,0,-999999,-999999,-999999,-999999,0,0,-999999,818,0,"POINT (-116.233881 33.706359)"
"486","050701","2021-03-05T00:00:00.000","CA","050701","SOUTHWEST HEALTHCARE SYSTEM","25500 MEDICAL CENTER DRIVE","MURRIETA",92562,"Short Term",6065,"true",214.9,214.9,214.9,203,203,12.9,10,0,0,214.9,26.1,26.1,20.4,20.4,-999999,-999999,0,0,0,1504,1504,1504,1421,1421,90,70,0,0,1504,183,183,143,143,17,12,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,-999999,0,-999999,-999999,-999999,-999999,0,0,133,14,0,0,-999999,-999999,-999999,5,-999999,-999999,0,0,1468,0,"POINT (-117.184346 33.557832)"
"487","050423","2021-03-05T00:00:00.000","CA","050423","PALO VERDE HOSPITAL","250 NORTH FIRST STREET","BLYTHE",92225,"Short Term",6065,"true",29,29,26.7,-999999,-999999,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,174,174,160,14,14,0,0,0,0,160,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,117,0,"POINT (-114.595479 33.61245)"
"488","050775","2021-03-05T00:00:00.000","CA","050775","TEMECULA VALLEY HOSPITAL","31700 TEMECULA PKWY","TEMECULA",92592,"Short Term",6065,"true",133.4,133.4,130.3,118.1,118.1,5.7,4.7,0,0,130.3,18.9,18.9,16.3,16.3,-999999,-999999,0,0,0,934,934,912,827,827,40,33,0,0,912,132,132,114,114,12,11,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,-999999,-999999,0,0,0,29,9,0,0,0,0,0,-999999,6,-999999,0,0,683,0,"POINT (-117.105744 33.47929)"
"489","050054","2021-03-05T00:00:00.000","CA","050054","SAN GORGONIO MEMORIAL HOSPITAL","600 NORTH HIGHLAND SPRINGS AVENUE","BANNING",92220,"Short Term",6065,"true",107.3,107.3,79.3,33,33,-999999,-999999,0,0,79.3,16.3,16.3,11.1,11.1,-999999,-999999,0,0,0,751,751,555,231,231,23,21,0,0,555,114,114,78,78,13,11,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,0,-999999,0,-999999,0,0,0,99,-999999,0,0,0,0,0,0,-999999,0,0,0,606,0,""
"490","050102","2021-03-05T00:00:00.000","CA","050102","DOCTORS HOSPITAL OF RIVERSIDE, LLC","3865 JACKSON STREET","RIVERSIDE",92503,"Short Term",6065,"true",194,166,166,81.2,73.7,10.2,6.3,0,0,194,15.3,9.8,12.3,9.2,-999999,-999999,0,0,0,1164,996,996,487,442,61,38,0,0,1164,92,59,74,55,9,9,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,503,0,"POINT (-117.440052 33.925697)"
